industry_name,job_id,title,skills
Software Development,3905305866,Senior Software Engineer - PHP,"innovation, debugging, php, programming, agile, empathy, decision-making, initiative, laravel, sql, communication, collaboration, agile, collaboration"
Software Development,3901961133,Senior Java Software Engineer (10+ years) (Fulltime),"java, spring, angular, agile, microservices, communication, writing, writing"
Retail,3905310131,Software Engineer,"programming, testing, testing, javascript, javascript"
Defense and Space Manufacturing,3905312135,Software Engineer / Principal Software Engineer,"devops, leadership, testing, automation, interpersonal, python, scripting, testing, automation, scripting, automation, python, scripting, automation, automation, leadership, python, bash, agile, automation, testing, containerization, containerization"
Retail,3905311015,Software Engineer,"programming, testing, testing, java, spring, testing, agile, agile, jenkins, angular, spring"
Retail,3905310158,Senior Software Engineer,"testing, testing, spring, nosql, testing"
Retail,3905312012,Senior Software Engineer,"testing, testing, angular, javascript, typescript, react, containerization, docker"
IT Services and IT Consulting,3905295844,Software Engineer,"leadership, containerization, testing, devops, python, sql, nosql, collaboration, agile, sql, nosql"
Defense and Space Manufacturing,3905311147,Software Engineer/Principal Software Engineer - Active DoD Secret Clearance Required,"organization, agile, agile, communication, interpersonal, problem-solving, teamwork"
Information Technology & Services,3879283271,Sr Software Engineer,"programming, programming, problem-solving, agile, communication, interpersonal"
Retail,3905325344,"Principal, Software Engineer","devops, devops, problem-solving, initiative, cybersecurity, networking"
IT Services and IT Consulting,3901965452,Software Engineer - Workday Integrations,"interpersonal, communication, agile, organization, interpersonal, communication, agile"
Higher Education,3901964325,"Sr. Software Engineer, Application Support","automation, communication, flexibility, decision-making"
"Technology, Information and Internet",3905331072,"Senior Software Engineer, Cash Commerce","collaboration, initiative, initiative, problem-solving, communication, blockchain, go"
Financial Services,3905327602,"Senior Software Engineer (iOS), Bitkey","kotlin, rust, swift, kotlin, rust, blockchain, go"
"Technology, Information and Internet",3905327596,"Senior Software Engineer, Cash Commerce","collaboration, initiative, initiative, problem-solving, communication, blockchain, go"
"Technology, Information and Internet",3905324952,"Senior Software Engineer, Cash Commerce","collaboration, initiative, initiative, problem-solving, communication, blockchain, go"
Higher Education,3901960538,"Lead Software Engineer, Application Administrator, SIS","automation, problem-solving, communication"
IT Services and IT Consulting,3901967087,Senior Software Engineer,"communication, leadership, c++, scripting, scripting, automation, agile"
IT Services and IT Consulting,3901965470,Software Engineer,"programming, python, hardware, communication"
Utilities,3905328454,Software Engineer (Remote),"testing, debugging, problem-solving, teamwork, sql, nosql, sql, programming, agile, testing, testing, programming, initiative, agile, negotiation, collaboration"
Entertainment Providers,3905318852,iOS Software Engineer Intern (Creative Tools) - 2024 Summer (BS/MS),"creativity, creativity, express, innovation, communication, collaboration, creativity, problem-solving, creativity"
Defense and Space Manufacturing,3905332019,Cybersecurity Software Engineer,"agile, c++, cybersecurity, cybersecurity, python, docker, testing, java, containerization, cybersecurity, problem-solving, cybersecurity, networking, innovation"
Aviation and Aerospace Component Manufacturing,3905328583,Staff Software Engineer - Simulation Tools,"communication, containerization, communication, communication"
Defense and Space Manufacturing,3905324992,Cybersecurity Software Engineer,"agile, c++, cybersecurity, cybersecurity, python, docker, testing, java, containerization, cybersecurity, problem-solving, cybersecurity, networking, innovation"
Defense and Space Manufacturing,3905330288,Software Engineer,"agile, testing, testing, c++, java, leadership, innovation"
Hospitals and Health Care,3903843239,Lead Software Engineer - ML Infrastructure,
IT Services and IT Consulting,3903844504,"Software Engineer, Senior","agile, agile, microservices, programming, testing, testing, php, sql, scripting, automation, leadership, flexibility"
IT Services and IT Consulting,3905329491,Sr. Software Engineer- Full-Stack,"agile, agile, spring, automation"
Financial Services,3905337487,Senior Software Engineer,"python, problem-solving"
Computer and Network Security,3903844588,Principal Software Engineer - Backend - Python (Xpanse),"cybersecurity, cybersecurity, flexibility, collaboration, flexibility, innovation, cybersecurity, cybersecurity, cybersecurity, java"
Motor Vehicle Manufacturing,3905339036,Software Engineer,"agile, agile, java, spring, nosql, communication, java"
Medical Equipment Manufacturing,3903843372,Senior Software Engineer,"innovation, go, programming, hardware, c++, communication, c#, writing, ruby, communication"
Motor Vehicle Manufacturing,3905331884,Software Engineer,"agile, programming, python, react, devops, docker, docker, agile, communication, presentation"
Medical Equipment Manufacturing,3903840996,Senior Software Engineer,"innovation, go, debugging, communication, hardware, programming, c++, writing, debugging, ruby, communication, debugging"
Truck Transportation,3905333945,Staff Software Engineer,"agile, planning, agile, planning, automation, communication"
Software Development,3905333915,"Junior Software Engineer, AI","algorithms, programming, problem-solving, innovation"
Staffing and Recruiting,3905335730,Telecommunications Software Engineer,"testing, hardware, communication, testing, communication, programming, communication, programming"
Retail,3905333943,Sr Software Engineer - Salesforce and React,"communication, leadership, leadership, java, agile"
Advertising Services,3901978299,"Senior Software Engineer, Full-Stack","agile, leadership, writing, nosql, java, cybersecurity"
Software Development,3901982090,Senior/Lead Software Engineer,"java, javascript, sql, nosql, spring"
IT Services and IT Consulting,3901976435,Qlik Sense Software Engineer (Data),"automation, writing, sql, sql, communication, sql, sql, communication"
Semiconductor Manufacturing,3901979406,Senior Software Engineer,"algorithms, hardware, algorithms, hardware, hardware, c++, programming, programming, hardware, programming"
Semiconductor Manufacturing,3901979387,Software Engineer - Sensors and Prototyping,"testing, problem-solving, communication, collaboration"
Human Resources Services,3905352214,Software Engineer 3,"leadership, agile, hardware, microservices, scripting, sql, programming, leadership"
Financial Services,3901978677,Vice President of Software Engineering,"flexibility, leadership, communication"
Software Development,3905350381,Software Engineer,algorithms
,3903871463,Software Engineering Manager,"leadership, collaboration, asp.net, sql, nosql, leadership, problem-solving, flexibility, leadership"
Semiconductor Manufacturing,3901982568,Software Engineer/Sr. Software Engineer,"hardware, programming, c++, agile, devops, hardware, programming"
Entertainment Providers,3901977797,Senior .NET Software Engineer,"c#, algorithms, c#, sql, nosql, c#, debugging, sql, nosql, microservices, writing"
Software Development,3901977845,Senior Software Engineer - Open Source,"python, python, communication, go"
Computer Games,3903872565,Software Engineer,"testing, programming, problem-solving, blockchain, programming"
Hospitals and Health Care,3905369154,"Sr. Engineer II, Software Engineering BE","agile, sql, networking, devops, automation, communication, collaboration, organization, leadership"
IT Services and IT Consulting,3905365480,Software Engineer Senior,"java, spring, nosql, communication"
Entertainment Providers,3903871984,"Staff Software Engineer, Partner Engineering","collaboration, testing, collaboration, html, react"
Consumer Services,3905371054,"Senior Software Engineer, Driver Marketplace","testing, node.js, communication, empathy, communication"
Software Development,3903878012,"Staff Software Engineer, APEX","automation, testing, testing, automation, testing, testing, testing, testing, automation, testing, automation, testing, agile, devops, programming, javascript, automation, agile, leadership, planning"
Software Development,3901989295,"Senior Software Engineer, Android Platform",innovation
Software Development,3905369706,Full Stack Senior Software Engineer - Close,"listening, automation, collaboration"
"Technology, Information and Internet",3905370780,"Software Engineer II, Front End (React)",organization
Software Development,3901988499,Senior High Performance Computing (HPC) Software Engineer,"hardware, hardware, organization, hardware, communication"
Financial Services,3903876865,Python- Data Analytics -Senior Software Engineer,"organization, python, programming, testing, devops, automation, jenkins, writing, problem-solving, collaboration, go, go"
Software Development,3905370583,"Senior Software Engineer, New Product Development (Remote)","empathy, planning, sql, nosql, programming"
Financial Services,3903879663,Python- Data Analytics -Senior Software Engineer,"organization, python, programming, testing, devops, automation, jenkins, writing, problem-solving, collaboration, go, go"
Software Development,3901989453,Software Engineer I/II,"agile, organization, debugging, c#, problem-solving, debugging"
"Technology, Information and Internet",3901988824,Senior Software Engineer (Backend + Infra),"python, sql, flexibility"
Financial Services,3903878684,Python- Data Analytics -Senior Software Engineer,"organization, python, programming, testing, devops, automation, jenkins, writing, problem-solving, collaboration, go, go"
Software Development,3901990442,Software Engineer,"innovation, organization, communication, debugging, python, react, agile, agile, programming, problem-solving, communication"
Defense and Space Manufacturing,3815847830,Staff Software Engineer (AHT),"collaboration, agile"
Software Development,3905374692,"Senior Software Engineer, Payments","innovation, testing, planning"
IT Services and IT Consulting,3905377303,Software Engineer,"testing, javascript, programming, microservices, java, scripting, python, sql, sql, programming, java, interpersonal, communication, asp.net, asp.net, asp.net, c#, sql"
Pharmaceutical Manufacturing,3903888274,Software Engineer – Evinova,"devops, spring, spring, nosql, angular, typescript, problem-solving"
Financial Services,3901994718,Software Engineer,automation
Software Development,3905382527,"Software Engineer, AI","javascript, node.js, react, decision-making, programming"
"Technology, Information and Internet",3905392378,Software Engineer - Calibration Team,"c++, debugging, python, pytorch, c++"
Entertainment Providers,3905390400,"Software Engineer, Data Streaming","creativity, creativity, go, creativity"
Hospitals and Health Care,3905378261,Senior Software Engineer,"angular, angular, react"
Software Development,3902300058,Software Engineers for Audio/Video applications,"programming, c++, programming, rust, problem-solving"
Financial Services,3901999418,Software Engineer,"innovation, planning"
Entertainment Providers,3905390556,"Senior Software Engineer, Data Streaming","creativity, creativity, go, creativity"
Financial Services,3901998588,Software Engineer,"innovation, planning, sql, java"
Entertainment Providers,3905391006,"Software Engineer, Data Streaming","creativity, creativity, go, creativity"
Financial Services,3901993768,Software Engineer II (Automation),"agile, programming, decision-making, programming, agile, testing, debugging, programming"
Automotive,3905397081,Senior/Staff Software Engineer - Simulation Scenario Full Stack,"testing, typescript, communication, c++, innovation"
Entertainment Providers,3905393229,"Senior Software Engineer, Data Streaming","creativity, creativity, go, creativity"
Financial Services,3903878661,Python- Data Analytics -Senior Software Engineer,"organization, python, programming, testing, devops, automation, jenkins, writing, problem-solving, collaboration, go, go"
Automotive,3905392521,Senior/Staff Software Engineer - Simulation Scenario Full Stack,"testing, typescript, communication, c++, innovation"
Software Development,3902300071,Software Engineer II,
"Technology, Information and Internet",3903892171,Senior Software Engineer II (Ruby on Rails),"ruby, ruby, react, javascript, ruby"
Telecommunications,3903897959,Software Engineer III,"testing, programming, java, sql"
IT Services and IT Consulting,3905605828,Senior Software Engineer,"programming, problem-solving, communication"
Human Resources Services,3905610243,"Lead Software Engineer, Full Stack","programming, nosql, docker, agile"
Human Resources Services,3905610241,"Lead Software Engineer, Full Stack","programming, nosql, docker, agile"
Human Resources Services,3905603987,"Lead Software Engineer, Full Stack","programming, nosql, docker, agile"
Human Resources Services,3905607702,"Lead Software Engineer, Full Stack","programming, nosql, docker, agile"
"Technology, Information and Internet",3902303066,Lead Software Engineer- Android,"agile, communication, problem-solving"
"Technology, Information and Internet",3901998973,Senior Lead Software Engineer - Mainframe,"agile, agile, problem-solving, java, sql"
Oil and Gas,3902305297,Java Software Engineer,"java, java, microservices, spring, java, programming, microservices, spring, java, programming, problem-solving, communication, collaboration"
Defense and Space Manufacturing,3902301629,Senior Flight Software Engineer - Space Systems Development,"leadership, leadership, testing, communication, agile"
Staffing and Recruiting,3904050722,Software Engineer,"communication, networking, testing, agile"
Software Development,3902308715,Software Engineer Intern,"encryption, agile, planning, devops, sql, testing"
Staffing and Recruiting,3904049939, Embedded Sensor/EW Real-Time Software Engineer,communication
Internet Marketplace Platforms,3905635248,Senior Software Engineer - Backend,
Internet Marketplace Platforms,3905635247,Senior Software Engineer - Backend,
Staffing and Recruiting,3904055060,Embedded Real-Time Software Engineer,
Financial Services,3904052742,"Senior, Software Engineer, Full Stack","agile, programming, nosql, docker, spring, agile"
Financial Services,3904049999,"Lead Software Engineer, Full Stack (Java, Go)","programming, nosql, docker, go, agile"
Financial Services,3904056039,"Senior Software Engineer, Back End","agile, programming, nosql, docker, node.js, agile"
Financial Services,3904052740,"Senior Software Engineer, Back End","agile, programming, nosql, docker, node.js, agile"
Financial Services,3904051777,"Senior, Software Engineer, Full Stack","agile, programming, nosql, docker, spring, agile"
Financial Services,3904054115,"Lead Software Engineer, Full Stack (Java, Go)","programming, nosql, docker, go, agile"
Software Development,3904057506,Senior Software Engineer (Java),"testing, leadership, programming, java, agile, leadership"
"Technology, Information and Internet",3905665070,"Senior Editor, Software Engineering - US-Based","programming, writing, communication, writing, communication, debugging, writing, communication, collaboration"
"Technology, Information and Internet",3905664141,"Senior Editor, Software Engineering - US-Based","programming, writing, communication, writing, communication, debugging, writing, communication, collaboration"
"Technology, Information and Internet",3905659959,"Senior Editor, Software Engineering - US-Based","programming, writing, communication, writing, communication, debugging, writing, communication, collaboration"
"Technology, Information and Internet",3905668049,"Senior Editor, Software Engineering - US-Based","programming, writing, communication, writing, communication, debugging, writing, communication, collaboration"
Staffing and Recruiting,3905658748,Distinguished Software Engineer Cryptography and Data Protection (REMOTE),"organization, leadership, leadership, encryption"
Staffing and Recruiting,3905658757,Sr EDI Software Engineer I (Remote),"organization, programming, leadership, kubernetes"
IT Services and IT Consulting,3905658808,Software Engineering Lead,"leadership, initiative, programming, testing, debugging, programming, collaboration, agile, microservices, javascript, angular, css, css, testing, containerization, organization"
Financial Services,3905669668,Senior Software Engineer - Data Connect,"python, sql"
Software Development,3904065774,Senior Software Engineer,django
IT Services and IT Consulting,3904067956,"Software Engineer II, Data",algorithms
Financial Services,3902331652,"Software Engineer III - Java, React, BI Tools and Data Pipeline Technologies","agile, algorithms, programming, agile"
Financial Services,3902332283,Senior Director of Software Engineering,leadership
"Technology, Information and Internet",3905685725,"Software Engineer, Android","programming, java, kotlin, testing, programming"
"Technology, Information and Internet",3905687448,"Software Engineer, Android","programming, java, kotlin, testing, programming"
Entertainment Providers,3904070954,Software Engineer II,"flexibility, testing, java, programming, java"
Entertainment Providers,3904076506,Sr Software Engineer (Project Hire),"java, agile, java, spring, interpersonal, communication, communication"
Software Development,3905686890,"Software Engineer, iOS, 7+ Years of Experience","express, problem-solving"
Software Development,3905690341,"Software Engineer, iOS, 3+ Years of Experience","express, problem-solving"
Insurance,3905802026,Software Engineer,"planning, initiative, agile, agile, planning, angular, agile, react, react, devops"
Staffing and Recruiting,3905821406,Software Engineer in Test,"testing, automation, programming, programming, debugging, testing, debugging"
Medical Equipment Manufacturing,3905820816,Software Engineer - Hybrid - No C2C,"leadership, c#, asp.net, sql, c#, asp.net, javascript, angular, sql, communication, interpersonal, agile"
Information Services,3905826784,Software Engineer,"sql, asp.net"
Information Services,3905833198,Senior Software Engineer,"initiative, php, php, javascript, testing, php, bash, javascript, css"
Information Services,3905827771,Software Engineer,"sql, testing, communication, testing, sql, asp.net"
Information Services,3905832285,Senior Software Engineer,"angular, asp.net, c#, sql, agile, asp.net, sql, writing, punctuality"
IT Services and IT Consulting,3904086694,Senior Software Engineer (.NET) - 100% Remote - Contract (W2),"vue, communication, programming, debugging, devops, problem-solving, communication, go, flexibility"
Software Development,3905828795,Software Engineer,"c#, asp.net, sql, communication"
Information Services,3905832386,Senior Software Engineer,"javascript, testing, sql"
Investment Management,3905837303,Senior Software Engineer,"java, problem-solving, communication"
IT Services and IT Consulting,3902345945,Embedded Software Engineer,"programming, c++, programming, c++"
IT Services and IT Consulting,3902347727,Software Engineer,"testing, debugging, communication, spring, nosql"
Software Development,3904500280,Software Engineer,"programming, programming, python, problem-solving, communication, teamwork, programming"
Human Resources Services,3904095574,Senior Software Engineer,"programming, programming, programming, programming, algorithms, debugging, hardware, agile, communication, networking, testing, agile"
IT Services and IT Consulting,3902352409,Embedded Software Engineer (Semiconductor Domain),"programming, c++, programming, c++"
Medical Equipment Manufacturing,3905847432,Senior Embedded Software Engineer (QT),"c++, c++, programming, hardware, c++, agile, communication, leadership"
IT Services and IT Consulting,133130219,Software Engineer,
IT Services and IT Consulting,3902349784,Embedded Software Engineer,"programming, c++, programming, c++"
IT Services and IT Consulting,3904094839,Software Engineer in Test,javascript
Motor Vehicle Manufacturing,3902348874,Software Engineer,"java, spring, nosql, communication, listening"
Broadcast Media Production and Distribution,3902351469,Software Engineer Intern,"programming, problem-solving, communication, collaboration"
Telecommunications,3902357040,Embedded Software Engineer,"programming, programming, programming, scripting, programming"
Mining,3904097796,Lead Software Engineer,"testing, problem-solving, debugging, testing, devops, writing, angular, sql, sql"
IT Services and IT Consulting,3904099577,Senior Software Engineer,"agile, programming, docker, kubernetes, automation"
IT Services and IT Consulting,3902353845,Senior Software Engineer,"java, kafka, go, python, writing, testing, leadership"
IT Services and IT Consulting,3905855775,Entry Level Software Engineer,"agile, spring, java"
Software Development,3902353556,Sr Product Software Engineer,"programming, programming, agile, testing, programming, angular, sql, agile, testing, communication"
IT Services and IT Consulting,3902352916,Java Software Engineer,"devops, docker, react, spring, agile, devops"
Software Development,3905852655,Software Engineers,"innovation, testing, testing, react, vue, testing, react, vue"
Civil Engineering,3905858219,"Cyber Software Engineering, Senior Advisor","java, agile, docker, java, programming, c++"
Industrial Machinery Manufacturing,3902352578,Test Controls Software Engineer,"scripting, testing, debugging, testing, automation, programming"
Staffing and Recruiting,3905858767,Lead Embedded Software Engineer (C++/Qt),"hardware, leadership, c++, programming, programming, communication, interpersonal, leadership"
IT Services and IT Consulting,3902357582,Software Engineer in Test,"automation, testing, testing, testing"
IT Services and IT Consulting,3904504837,Senior Software Engineer,"typescript, node.js, empathy, planning, organization, leadership"
Food and Beverage Services,3902357671,Senior Software Engineer,"planning, ruby, programming, programming, testing, collaboration, testing, agile, testing, communication, writing, flexibility, ruby, ruby"
IT Services and IT Consulting,3902358941,Sr Software Engineer (Cobol),"agile, agile, communication"
Design Services,3902363316,Embedded Software Engineer,"testing, hardware, communication, interpersonal"
IT Services and IT Consulting,3905873834,Cyber Security Software Engineer,"java, java, leadership, java, java, leadership, java, java, java, containerization"
Software Development,3902363633,Software Engineer II – Azure Storage,"organization, programming, algorithms, debugging"
Software Development,3902362848,Software Engineer II,"innovation, planning, microservices, planning, automation, planning, automation, automation, planning, organization, agile, agile"
Software Development,3902364167,SAP Software Engineer II,"innovation, planning, microservices, planning, automation, planning, organization, agile"
Software Development,3902358974,Principal Software Engineering Manager,organization
Software Development,3902364170,Software Engineer II,"hardware, organization, debugging, debugging, writing"
Software Development,3902358993,Principle Software Engineer,"hardware, hardware, initiative, organization, hardware, scripting, python, collaboration, communication"
Software Development,3902363611,Software Engineer II,"organization, leadership, organization, agile"
Software Development,3902364162,Software Engineer II,"organization, algorithms, debugging"
Staffing and Recruiting,3904510172,Full Stack Software Engineer,
Staffing and Recruiting,3904514052,Senior Software Engineer - Data Analytics,
Staffing and Recruiting,3904507861,Java Software Engineer,java
Insurance,3904512166,Software Engineer-Frontend,"testing, agile, javascript, angular, programming, debugging"
Information Services,3905888091,Senior Software Engineer,"debugging, programming, problem-solving, communication"
IT Services and IT Consulting,3905877552,Senior Embedded Software Engineer,"networking, agile, hardware, hardware, debugging"
Software Development,3905873944,Senior Software Engineer,"testing, rust, typescript, node.js"
Software Development,3905882090,IBM Tivoli Software Engineer,"automation, automation, automation, automation, programming, automation, automation, automation, automation, programming, problem-solving, interpersonal, containerization, virtualization"
Software Development,3905885196,Software Engineer (Full Stack),"java, spring, java, microservices, agile, spring, spring, problem-solving, java, spring, spring, node.js, docker, kubernetes, containerization"
Financial Services,3905884847,Staff Software Engineer | Blockchain Startup,"blockchain, programming, collaboration, rust, rust, rust, testing, blockchain"
Financial Services,3905892009,Elite Hedge Fund | Software Engineer,"programming, motivation"
Telecommunications,3902368787,Sr./Staff  WiFi MAC Software Engineer ,"c++, programming, problem-solving, communication"
Staffing and Recruiting,3905881709,Software Engineer / Java / Remote,"java, java, c++, java"
Staffing and Recruiting,3905884344,Staff Software Engineer / Golang,collaboration
IT Services and IT Consulting,3902371596,Principal Controls Software Engineer,"algorithms, hardware, algorithms, hardware, algorithms, hardware, c++"
Outsourcing and Offshoring Consulting,3904517235,Software Engineer,"hardware, hardware, hardware, hardware, hardware, hardware"
IT Services and IT Consulting,3906074305,Lead Software Engineer,"java, react, java, spring, microservices, angular, problem-solving, communication, leadership, agile"
Defense and Space Manufacturing,3902809815,Principal Embedded Software Engineer,"testing, leadership, communication, hardware"
Defense and Space Manufacturing,3902804598,"Sr. Flight Software Engineer, Autonomous & Intelligent System Management - Space Systems Development","leadership, communication, planning, algorithms"
Software Development,3906079134,Lead Software Engineer,"containerization, communication, collaboration"
Defense and Space Manufacturing,3902806485,"Flight Software Engineer III, Displays & Control - Space Systems Development","leadership, debugging"
IT Services and IT Consulting,3902818546,Software Engineer,"react, react"
IT Services and IT Consulting,3906088220,Software Engineer in Test,"automation, programming, scripting, python, python, testing, sql, sql, writing, automation, automation, automation, agile, agile"
Financial Services,3906093549,Senior Software Engineer,"c++, python"
Financial Services,3904575798,"Lead Software Engineer, Front End","microservices, programming, javascript, typescript, typescript, agile"
IT Services and IT Consulting,3902829762,Java Software Engineer ( Only Visa Indepedent),"java, java"
Financial Services,3904580468,Senior Lead Software Engineer - Full Stack,"programming, nosql, docker, go, agile"
Defense and Space Manufacturing,3904574964,Software Engineering Manager,"c++, agile, programming, agile, leadership, leadership, agile, communication"
IT Services and IT Consulting,3906097174,Pharmacy Software Engineer,"devops, communication, programming, typescript, angular"
Financial Services,3904575802,"Senior Software Engineer, Full Stack (Spring Boot, JavaScript, AWS)","agile, programming, nosql, docker, java, javascript, agile"
Financial Services,3904576727,"Senior Software Engineer, Full Stack (Spring Boot, JavaScript, AWS)","agile, programming, nosql, docker, java, javascript, agile"
Financial Services,3904579498,"Lead Software Engineer, Front End","microservices, programming, javascript, typescript, typescript, agile"
"Appliances, Electrical, and Electronics Manufacturing",3902829887,Software Engineer,"organization, organization, agile"
Financial Services,3904576762,"Lead Software Engineer, Front End","microservices, programming, javascript, typescript, typescript, agile"
IT Services and IT Consulting,3902833607,Software Engineer in Test,"testing, automation, testing, testing, testing, testing, testing, testing, testing, testing"
Motor Vehicle Manufacturing,3906202758,Senior Control Software Engineer,"automation, automation, programming"
Hospitals and Health Care,3902835571,Lead Cloud Software Engineer,"organization, leadership, agile, agile, flexibility, flexibility, organization, leadership, programming, automation"
Automation Machinery Manufacturing,3902806895,Senior System Software Engineer,"testing, testing, bash, writing, jenkins, docker, writing"
IT Services and IT Consulting,3902830737,Software Engineer in Test,"testing, automation, testing, testing, jenkins, testing, testing, testing, testing, testing, testing"
Software Development,3902835573,Software Engineer III R-1833898,"swift, programming, innovation, swift, programming, problem-solving, communication, cybersecurity"
IT Services and IT Consulting,3902832716,Sr Software Engineer - Infrastructure,"kubernetes, communication, kubernetes, programming, go, kubernetes, kubernetes, problem-solving, teamwork, communication, programming"
Software Development,3887433387,Staff Software Engineer,spark
Financial Services,3904577555,Senior Lead Software Engineer - Full Stack,"programming, nosql, docker, go, agile"
Biotechnology Research,3906077065,Geospatial Software Engineer,"initiative, organization, leadership, programming, scripting, python, docker, agile, hardware, testing"
Software Development,3902833740,Software Engineer III R-1849459,"swift, programming, innovation, swift, programming, problem-solving, communication, cybersecurity"
Staffing and Recruiting,3902842433,Senior Software Engineer - Android,"agile, communication, go, agile, agile, testing, communication"
Mining,3902841639,Software Engineer,"testing, communication, innovation"
Machinery Manufacturing,3904599802,Software Engineer I,"agile, programming, algorithms, programming, sql, problem-solving, automation, angular"
Motor Vehicle Manufacturing,3902844078,Senior Software Engineer .NET Full Stack,"collaboration, asp.net, sql, sql, java, devops, programming, problem-solving, communication, interpersonal, communication"
Software Development,3906229057,Principal Software Engineer,"innovation, sql, angular, leadership, angular, agile, planning, leadership, sql, javascript, angular, css, bootstrap, testing, testing, communication, leadership, problem-solving, flexibility"
Software Development,3902839676,Software Engineer II,"networking, networking, networking, networking, organization, automation, scripting, agile, communication"
"Transportation, Logistics, Supply Chain and Storage",3904704938,Software Engineer II,"java, sql, programming, testing, sql, java, sql, automation"
IT Services and IT Consulting,3902846520,Lead Python Software Engineer,"python, python, python, microservices, programming, programming, python, microservices"
Software Development,3904710140,Senior Software Engineer - SpotOn Payments (Go/React),"react, go, react, javascript, agile, kotlin"
Computer and Network Security,3906226837,Senior Software Engineer,"testing, leadership, collaboration, programming, networking, agile"
Software Development,3906231013,Senior iOS Software Engineer - Growth,"swift, communication, programming, planning"
Staffing and Recruiting,3906226568,Senior Software Engineer,"c++, c++, hardware, c++, programming, agile, hardware, problem-solving, communication"
Hospitals and Health Care,3902844706,"Principal Software Engineer, Realyze Intelligence","planning, leadership, interpersonal, planning, communication, planning, leadership, containerization, programming, programming"
Media Production,3906231077,Senior Software Engineer,"devops, javascript, html, css, scripting"
IT Services and IT Consulting,3906231572,Senior Principal Software Engineer ,"angular, testing, angular, debugging, agile"
IT Services and IT Consulting,3906231603,Machine Learning Software Engineer,"algorithms, spark"
"Technology, Information and Internet",3902864226,Software Engineer - Backend,"kotlin, testing, empathy, kotlin, agile, programming, collaboration, organization"
Software Development,3902862505,Software Engineer (On-Site),"agile, java, spring, agile, agile, communication, programming, scripting, docker, kubernetes, testing, nosql"
IT Services and IT Consulting,3906235346,Junior AI/ML Software Engineer,"writing, agile, automation, agile, devops, collaboration, interpersonal"
Software Development,3906236365,Staff Software Engineer,"devops, leadership, devops, devops, devops, devops, agile"
Software Development,3906237173,"Senior Software Engineer, Backend","organization, flexibility, teamwork, react, testing"
Software Development,3906231733,"Software Engineer II, Ruby","kubernetes, java"
Software Development,3906233612,"Staff Software Engineer, Backend (Ruby)","kubernetes, java"
Software Development,3906238048,"Staff Software Engineer, Backend (Software Delivery)","collaboration, java"
Software Development,3906238046,"Staff Software Engineer, Full-Stack (Ruby)","typescript, react, ruby"
IT Services and IT Consulting,3904714531,Software Engineer Senior,"testing, testing, go"
IT Services and IT Consulting,3904714530,Software Engineer Senior,"agile, testing, sql, interpersonal, agile, go"
Software Development,3906240774,"Senior Software Engineer, Machine Learning","algorithms, docker, initiative"
Software Development,3902864550,Senior Software Engineer,"python, python, python, microservices, problem-solving, sql"
Book and Periodical Publishing,3902863510,Software Engineer - ML,"organization, organization, adaptability, containerization, testing, testing, terraform"
IT System Custom Software Development,3906248436,Embedded Software Engineer,"c++, programming, c++, programming, c++"
Financial Services,3906237348,Senior Manager of Software Engineering,"debugging, sql, problem-solving, leadership, communication, networking, writing, flexibility"
Software Development,3904717397,"Software Engineer, Data Engine","writing, kubernetes, listening, flexibility"
Semiconductor Manufacturing,3906240261,Software Engineer,"networking, virtualization, networking, innovation, java, leadership, leadership, virtualization, collaboration, innovation, nosql, flexibility, spring, virtualization, leadership, communication"
Medical Equipment Manufacturing,3902861920,Senior Embedded Software Engineer,"agile, python, programming, communication, testing, testing"
Insurance,3906245873,Software Engineer / DevOps (Security) - Hybrid/Remote,"agile, devops, python, adaptability, programming"
Financial Services,3906245868,"Staff Software Engineer (Mobile), Bitkey","kotlin, kotlin, testing, automation, rust, kotlin, blockchain, go"
IT Services and IT Consulting,3902860960,Software Engineer,"agile, communication, nosql, hadoop, planning, innovation, go"
Information Services,3906252459,Sr Software Engineer,"sql, networking, automation, automation, devops, c#, python, angular, angular, angular, c#, python, docker"
"Technology, Information and Internet",3904710813,"Full Stack Software Engineer Intern, Developer Infrastructure- Offcycle","creativity, creativity, sql, nosql, testing, javascript, django, writing, creativity, problem-solving, creativity"
Staffing and Recruiting,3906251297,Senior Financial Software Engineer - Workday (Hybrid),"flexibility, testing, communication, programming, programming, writing, planning"
Staffing and Recruiting,3906246896,Lead Software Engineer - Finance (Hybrid),"flexibility, hadoop, communication, spark, hadoop, spark, writing, planning, organization, programming"
Maritime Transportation,3906251552,Senior Software Engineer,"collaboration, programming, spring, debugging, spring, debugging, spring, react, sql, programming, java, communication, communication, programming"
Veterinary Services,3902863828,Software Engineer,"javascript, react, programming, java, spring, node.js, sql, agile"
Semiconductor Manufacturing,3904717984,Software Engineering Manager,"automation, automation, automation, testing, leadership, communication, programming, interpersonal, agile"
Advertising Services,3902869112,Senior Software Engineer,"innovation, agile, collaboration, go, writing, sql, docker"
Oil and Gas,3902868196,Software Engineering Intern,"organization, empathy, agile, leadership, networking, programming, java, programming, communication, networking, programming, java, programming, go"
Higher Education,3906250657,"Lead R&D Software Engineer, Software/Hardware Integration","hardware, hardware, testing, problem-solving, programming, communication, planning, debugging, scripting, python"
Software Development,3904725232,Backend Software Engineer - Infrastructure,"organization, go, go, programming, communication, planning"
